,algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,BestF1Score,FalseNegativeRate,RANGE_PR_AUC,result_path,BestF1MinusFNR,Recommendation_ACC
16267,Random Black Forest (RR),OBSEA,2020-04-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,4,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1850.2984602451324,,,23.84523916244507,,,0.4444047393862843,0.1210583957574192,0.034416826003824,0.319014160556935,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_11_52_51/results.csv,,0.08664156975359519
83696,AutoEncoder (AE),OBSEA,2020-08-18,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",20.331706762313843,,,8.834452629089355,,,0.6679152087972009,0.3186741642343241,0.2322033898305084,0.2263922769444033,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_09_14_16/results.csv,,0.0864707744038157
41897,DenoisingAutoEncoder (DAE),OBSEA,2020-07-19,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,2,{},13.850497722625732,,,6.746647834777832,,,0.711810605391699,0.5603848580904234,0.4741998693664271,0.5118222564116718,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.08618498872399627
65365,Torsk,OBSEA,2020-05-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,6,{},,,,2502.3097388744354,,0.011148452758789,0.9116431575991536,0.0855941702520446,0.0,0.0696532776282733,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.0855941702520446
16961,Random Black Forest (RR),OBSEA,2020-06-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",2204.9588239192963,,,19.76645851135254,,,0.5687697260485406,0.2311025165102189,0.145681581685744,0.2663721277769256,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_58_55/results.csv,0.0,0.08542093482447491
74025,HBOS,OBSEA,2020-10-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,d751713988987e9331980363e24189ce,1,{},,,,12.716660976409912,,,0.6207750367612078,0.2291643473099339,0.1442463533225283,0.3137849938003204,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_25_44/results.csv,,0.0849179939874056
45667,HBOS,OBSEA,2020-07-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,{},,,,10.378533840179443,,,0.7857669533143662,0.4756650040922013,0.3911826452064381,0.402819536706473,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.08448235888576322
72539,DeepAnT,OBSEA,2020-09-29,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,{},10811.291509389876,,,417.850284576416,,0.3408048152923584,0.5437871581867249,0.2778505069153325,0.1952714535901926,0.2767271756159035,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_18_35_39/results.csv,,0.08257905332513987
72326,DenoisingAutoEncoder (DAE),OBSEA,2020-08-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",16.138388633728027,,,8.28687834739685,,,0.7403271378358303,0.3947538643072623,0.3122087604846225,0.2324315616979511,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_11_07_39/results.csv,,0.0825451038226398
21045,LOF,OBSEA,2020-10-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,2,{},,,,8.383281707763672,,,0.6607720069625999,0.355544399441108,0.2731640356897735,0.2973157694421355,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0823803637513345
40551,DenoisingAutoEncoder (DAE),OBSEA,2020-05-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,2,{},16.917041063308716,,,7.248022556304932,,,0.1458749416112333,0.0823612926663935,0.0,0.4360113599261059,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0823612926663935
104504,AutoEncoder (AE),OBSEA,2020-05-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",15.44435429573059,,,8.06121301651001,,,0.1560128287413875,0.0823521515646644,0.0,0.3747747280610192,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_06_48_39/results.csv,,0.0823521515646644
47178,RobustPCA,OBSEA,2020-05-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{},104.1735453605652,,,6.041201114654541,,,0.0562986688502082,0.0823430124918123,0.0,0.3827319129810747,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0823430124918123
75500,Hybrid KNN,OBSEA,2020-05-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,3,{},3011.3773033618927,,,40.79557275772095,,0.0305781364440917,0.0,0.0823430124918123,0.0,0.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.0823430124918123
38137,COPOD,OBSEA,2020-08-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{},,,,8.777207851409912,,,0.5748777049841128,0.3550222796027863,0.2728410513141426,0.2536968441015641,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.08218122828864372
16766,Random Black Forest (RR),OBSEA,2020-03-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,{},1717.8385555744171,,,71.23088788986206,,,0.8444881589387805,0.1031508636249133,0.0217391304347826,0.154281031702924,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_58_55/results.csv,,0.0814117331901307
47467,RobustPCA,OBSEA,2020-06-22,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{},107.35239171981812,,,6.2867207527160645,,,0.9043853151397012,0.1254546449149312,0.0444444444444444,0.1756238863751801,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.08101020047048679
72852,Random Black Forest (RR),OBSEA,2020-11-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,"{'bootstrap': False, 'max_depth': 4, 'max_features_method': 'auto', 'max_features_per_estimator': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': 1, 'n_trees': 10, 'random_state': 42, 'train_window_size': 500, 'verbose': 0}",1748.3966488838196,,,22.55512881278992,,,0.6677875767222854,0.6022124280991736,0.5213253436728938,0.5356805060532983,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_08_58_02/results.csv,,0.08088708442627979
42649,DenoisingAutoEncoder (DAE),OBSEA,2020-09-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,{},16.052391529083252,,,7.389076471328735,,,0.3523839335727701,0.0808725669641396,0.0,0.2194646941496259,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0808725669641396
61423,PCC,OBSEA,2020-07-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,6,{},,,,7.976446628570557,,,0.5898278999818154,0.4485536277501556,0.3677872553938786,0.4324624527124168,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.08076637235627704
32610,AutoEncoder (AE),OBSEA,2020-09-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,{},16.050617218017578,,,7.561247110366821,,,0.3362796970329343,0.0806748564195354,0.0,0.2312212978144918,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0806748564195354
88525,PCC,OBSEA,2020-09-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,5,"{'random_state': 42, 'svd_solver': 'auto'}",,,,6.894428491592407,,,0.7254186638912232,0.4658214380174101,0.3852889667250437,0.522659788626349,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_18/results.csv,,0.0805324712923664
30491,AutoEncoder (AE),OBSEA,2020-05-04,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,{},19.06322765350341,,,7.271345853805542,,,0.3479797012383219,0.0804257999567744,0.0,0.1366575499637643,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0804257999567744
100764,CBLOF,OBSEA,2020-08-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,2,"{'n_clusters': 50, 'n_jobs': 1, 'random_state': 42}",,,,13.281610488891602,,,0.7347954490769728,0.4762497020406243,0.3967082860385925,0.3849075801973696,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_00_59_43/results.csv,,0.0795414160020318
66065,Torsk,OBSEA,2020-08-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,8,{},,,,1867.4183177948,,0.0136685371398925,0.7833031624723381,0.5040810966835642,0.4254901960784313,0.2531924480823055,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.07859090060513285
35851,CBLOF,OBSEA,2020-08-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,3,{},,,,12.387061357498167,,,0.6376092265425269,0.3490622397236055,0.2705479452054795,0.3172514119826061,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.07851429451812603
63437,PCC,OBSEA,2020-10-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,{},,,,7.9980692863464355,,,0.7654905616863963,0.3835718872492904,0.3050847457627119,0.4997245471839802,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.07848714148657854
74029,HBOS,OBSEA,2020-10-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,d751713988987e9331980363e24189ce,1,{},,,,12.816305875778198,,,0.5818053039246707,0.4405760632798219,0.3626421697287839,0.6944385494155253,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_25_44/results.csv,,0.07793389355103802
67628,Hybrid KNN,OBSEA,2020-10-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,4,"{'anomaly_window_size': 154, 'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'n_estimators': 500, 'n_neighbors': 10, 'random_state': 42, 'split': 0.8, 'test_batch_size': 64}",10812.279294967651,,,82.26628279685974,,0.033876895904541,0.0,0.077435837732935,0.0,0.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_22_44_57/results.csv,0.0774365821094793,0.077435837732935
74570,PCC,OBSEA,2020-10-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,d751713988987e9331980363e24189ce,1,{},,,,8.00213074684143,,,0.5876883441944293,0.2124499776348066,0.1361014994232987,0.3036119912941775,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_25_44/results.csv,,0.07634847821150792
4041,Hybrid KNN,OBSEA,2020-09-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,5,"{'anomaly_window_size': 114, 'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'n_estimators': 500, 'n_neighbors': 10, 'random_state': 42, 'split': 0.8, 'test_batch_size': 64}",10812.526017904282,,,71.2362072467804,,0.0313332080841064,0.463563891907262,0.0748154096832679,0.0,0.3568556271589686,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_07_14_39/results.csv,0.0748161298503677,0.0748154096832679
75384,DeepAnT,OBSEA,2020-01-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,2,{},3611.218697786331,,,455.5885539054871,,0.0235991477966308,0.3473338042710427,0.0734109319184521,0.0,0.0619026189840115,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.0734109319184521
86164,PCC,OBSEA,2020-01-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,4,"{'random_state': 42, 'svd_solver': 'auto'}",,,,7.736266613006592,,,0.3786949953811878,0.0733717585145834,0.0,0.1070281347803059,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_18/results.csv,,0.0733717585145834
64585,Torsk,OBSEA,2020-02-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,{},,,,1880.9525809288025,,0.0106360912322998,0.9392243035944056,0.5235552205732908,0.4505494505494505,0.4624307824782195,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.07300577002384034
75382,DeepAnT,OBSEA,2020-01-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,2,{},3611.96673321724,,,501.4545600414276,,0.016153335571289,0.7531309490602975,0.0725670837534233,0.0,0.0134045698622207,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.0725670837534233
31416,AutoEncoder (AE),OBSEA,2020-06-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,3,{},16.235708713531494,,,6.604277610778809,,,0.9690031373342778,0.5158321303278456,0.4439024390243902,0.4775168011965467,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.07192969130345539
47717,RobustPCA,OBSEA,2020-08-06,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{},105.52588486671448,,,6.669890880584717,,,0.8011140648704845,0.498115387365442,0.4264069264069264,0.4098269230737806,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.07170846095851557
66444,Torsk,OBSEA,2020-09-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,4,{},,,,1732.150316476822,,0.0110054016113281,0.5204937547812835,0.4892779708023233,0.417960088691796,0.5217907029811666,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.07131788211052731
48875,Hybrid KNN,OBSEA,2020-05-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,4,"{'anomaly_window_size': 90, 'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'n_estimators': 500, 'n_neighbors': 10, 'random_state': 42, 'split': 0.8, 'test_batch_size': 64}",6159.861879348755,,,77.52601671218872,,0.0222480297088623,0.8603031311985808,0.4466959116914923,0.375886524822695,0.0903226890210186,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_19_09_30/results.csv,,0.07080938686879729
48105,RobustPCA,OBSEA,2020-10-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},124.02459073066711,,,6.072131872177124,,,0.212089489389556,0.0707898486450396,0.0,0.2034071434615148,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0707898486450396
49050,Random Black Forest (RR),OBSEA,2020-09-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,{},2608.076388835907,,,56.89653611183167,,,0.128529617857034,0.069945975862189,0.0,0.2267628428331691,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_18_33_17/results.csv,,0.069945975862189
72904,RobustPCA,OBSEA,2020-06-07,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{'random_state': 42},142.4282352924347,,,7.004823684692383,,,0.8286949064586472,0.4317573096098639,0.3618581907090464,0.5308585464037964,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_13_20_00/results.csv,,0.06989911890081751
74059,HBOS,OBSEA,2020-11-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,d751713988987e9331980363e24189ce,1,{},,,,12.498320579528809,,,0.6005133696677162,0.0697843133037888,0.0,0.0779602208402544,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_25_44/results.csv,,0.0697843133037888
63109,PCC,OBSEA,2020-10-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,9,{},,,,7.262069463729858,,,0.3156352863726135,0.0693816042013005,0.0,0.1552019812083214,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.0693816042013005
71292,RobustPCA,OBSEA,2020-09-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,5,{'random_state': 42},123.87306141853333,,,6.409544229507446,,,0.1781203765045724,0.0724697786921542,0.0031847133757961,0.2850725057425172,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_11_44_47/results.csv,,0.0692850653163581
38397,COPOD,OBSEA,2020-09-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{},,,,8.549033164978027,,,0.6575091883617397,0.3431698211980519,0.2742474916387959,0.3530638915561704,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.06892232955925598
48109,RobustPCA,OBSEA,2020-10-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{},121.93944454193117,,,7.34386134147644,,,0.3498253494946366,0.0749749311090031,0.0064516129032258,0.2858013462171969,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.06852331820577731
11505,COPOD,OBSEA,2020-11-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,4,{'random_state': 42},,,,9.607745885849,,,0.6861625844757692,0.4456221327112803,0.377526753864447,0.36015650610291,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.06809537884683331
100214,COPOD,OBSEA,2020-10-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,4,{'random_state': 42},,,,13.356586933135986,,,0.5636816678430874,0.2728319190948777,0.2049956933677864,0.3176602728073704,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_22_44_43/results.csv,,0.0678362257270913
56446,HBOS,OBSEA,2020-08-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,7,{},,,,12.53582239151001,,,0.6744963460790115,0.4748644261678802,0.4074914869466515,0.3872186495454443,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.06737293922122872
47727,RobustPCA,OBSEA,2020-08-07,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},103.62936520576476,,,6.61105489730835,,,0.5374742412105203,0.0920966611878034,0.024793388429752,0.2984391494327812,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0673032727580514
37775,COPOD,OBSEA,2020-06-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},,,,8.576817512512207,,,0.4045712581131204,0.1378110848550021,0.071301247771836,0.3085126768885221,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0665098370831661
36076,CBLOF,OBSEA,2020-09-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,2,{},,,,11.707563161849976,,,0.9438819550933776,0.5612003348415283,0.4949152542372881,0.4092273384719571,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.06628508060424021
15879,DenoisingAutoEncoder (DAE),OBSEA,2020-09-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,5,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",18.99006509780884,,,8.154205799102783,,,0.0419230027114582,0.066039209186559,0.0,0.2222666342592317,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_11_17_55/results.csv,,0.066039209186559
100602,AutoEncoder (AE),OBSEA,2020-09-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,4,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",19.18616485595703,,,8.324098110198975,,,0.04005808816809,0.066039209186559,0.0,0.2232016925489864,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_08_59_08/results.csv,,0.066039209186559
51637,RobustPCA,OBSEA,2020-09-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,4,{'random_state': 42},99.91927289962769,,,8.555464029312134,,,0.1872246651298351,0.0660318181142601,0.0,0.1593611519114661,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_22_44_36/results.csv,0.0660324566312255,0.0660318181142601
60527,PCC,OBSEA,2020-05-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,8,{},,,,7.609313249588013,,,0.8283402388573252,0.4755981036815351,0.4102920723226704,0.3285195656643808,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.0653060313588647
47879,RobustPCA,OBSEA,2020-09-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{},104.1351842880249,,,5.8569769859313965,,,0.1959029818432105,0.0812186372255083,0.0165289256198347,0.2052508684025612,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0646897116056736
75404,Hybrid KNN,OBSEA,2020-01-03,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d852178245930741e52e3256766fcbbc,2,{},2850.4556720256805,,,49.945641040802,,0.0281553268432617,0.0937951323656445,0.0641559027385093,0.0,0.1138514262879722,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_23/results.csv,,0.0641559027385093
62962,PCC,OBSEA,2020-10-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,5,{},,,,8.018792867660522,,,0.7210544562487868,0.5231934254667857,0.4599184782608695,0.6224482057777797,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.0632749472059162
66274,Torsk,OBSEA,2020-09-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,{},,,,1790.3996696472168,,0.0229077339172363,0.7685795098235637,0.4889805268801361,0.4260742898761835,0.520593471811543,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_12_35_30/results.csv,,0.06290623700395259
99431,RobustPCA,OBSEA,2020-06-14,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{'random_state': 42},153.65968871116638,,,8.06667971611023,,,0.4480427893686004,0.1614843429983905,0.0987306064880112,0.1282088066284705,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_11_17_45/results.csv,,0.06275373651037931
16796,Random Black Forest (RR),OBSEA,2020-04-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,d82d967f453c8877b8c563e6747347c0,1,{},1845.3982083797453,,,62.80914926528931,,,0.5979458787583163,0.551719143921542,0.4893617021276595,0.1548430592473743,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_58_55/results.csv,,0.06235744179388247
97365,CBLOF,OBSEA,2020-07-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,4,"{'n_clusters': 50, 'n_jobs': 1, 'random_state': 42}",,,,14.040005445480348,,,0.9249251539287128,0.5667525975075615,0.5047619047619047,0.5122995770465617,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_32/results.csv,,0.06199069274565672
47682,RobustPCA,OBSEA,2020-07-28,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{},104.93226408958436,,,5.289647579193115,,,0.2349211058870071,0.1251159045633154,0.0631578947368421,0.3855251779670491,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.0619580098264733
8749,COPOD,OBSEA,2020-01-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{'random_state': 42},,,,9.17316746711731,,,0.1889385426289192,0.0617763304434695,0.0,0.1088227660799742,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.0617763304434695
